* File name: D:\Documents and Settings\sicard\Mes documents\software\Dsch\Dsch35\bugs\spiceamplidc.sch
DC transfer characteristic  Tue Sep 22 10:57:57  2009
--------------------------------------------------------------------------------
Index   sweep           v(2)            v(3)            
--------------------------------------------------------------------------------
89	 8.900000e-01	 8.900000e-01	 8.217508e-02	
90	 9.000000e-01	 9.000000e-01	 8.097973e-02	
91	 9.100000e-01	 9.100000e-01	 7.982713e-02	
92	 9.200000e-01	 9.200000e-01	 7.871489e-02	
93	 9.300000e-01	 9.300000e-01	 7.764083e-02	
94	 9.400000e-01	 9.400000e-01	 7.660291e-02	
95	 9.500000e-01	 9.500000e-01	 7.559925e-02	
96	 9.600000e-01	 9.600000e-01	 7.462811e-02	
97	 9.700000e-01	 9.700000e-01	 7.368784e-02	
98	 9.800000e-01	 9.800000e-01	 7.277695e-02	
99	 9.900000e-01	 9.900000e-01	 7.189402e-02	
100	 1.000000e+00	 1.000000e+00	 7.103772e-02	
